gen,nevals,avg,std,min,max
0,67,[3.64179104],[0.53814198],[2.],[4.]
1,104,[3.08955224],[0.51052631],[2.],[4.]
2,104,[2.70149254],[0.45760328],[2.],[3.]
3,104,[2.14925373],[0.49636684],[1.],[3.]
4,104,[1.73134328],[0.47574261],[0.],[2.]
5,104,[1.28358209],[0.48271527],[0.],[2.]
6,104,[0.7761194],[0.41684299],[0.],[1.]
7,104,[0.35820896],[0.47947398],[0.],[1.]
8,104,[0.],[0.],[0.],[0.]
9,104,[0.],[0.],[0.],[0.]
10,104,[0.],[0.],[0.],[0.]
11,104,[0.],[0.],[0.],[0.]
12,104,[0.],[0.],[0.],[0.]
13,104,[0.],[0.],[0.],[0.]
14,104,[0.],[0.],[0.],[0.]
15,104,[0.],[0.],[0.],[0.]
16,104,[0.],[0.],[0.],[0.]
17,104,[0.],[0.],[0.],[0.]
18,104,[0.],[0.],[0.],[0.]
19,104,[0.],[0.],[0.],[0.]
20,104,[0.],[0.],[0.],[0.]
21,104,[0.],[0.],[0.],[0.]
22,104,[0.],[0.],[0.],[0.]
23,104,[0.],[0.],[0.],[0.]
24,104,[0.],[0.],[0.],[0.]
25,104,[0.],[0.],[0.],[0.]
26,104,[0.],[0.],[0.],[0.]
27,104,[0.],[0.],[0.],[0.]
28,104,[0.],[0.],[0.],[0.]
29,104,[0.],[0.],[0.],[0.]
30,104,[0.],[0.],[0.],[0.]
31,104,[0.],[0.],[0.],[0.]
32,104,[0.],[0.],[0.],[0.]
33,104,[0.],[0.],[0.],[0.]
34,104,[0.],[0.],[0.],[0.]
35,104,[0.],[0.],[0.],[0.]
36,104,[0.],[0.],[0.],[0.]
37,104,[0.],[0.],[0.],[0.]
38,104,[0.],[0.],[0.],[0.]
39,104,[0.],[0.],[0.],[0.]
40,104,[0.],[0.],[0.],[0.]
41,104,[0.],[0.],[0.],[0.]
42,104,[0.],[0.],[0.],[0.]
43,104,[0.],[0.],[0.],[0.]
44,104,[0.],[0.],[0.],[0.]
45,104,[0.],[0.],[0.],[0.]
46,104,[0.],[0.],[0.],[0.]
47,104,[0.],[0.],[0.],[0.]
48,104,[0.],[0.],[0.],[0.]
49,104,[0.],[0.],[0.],[0.]
50,104,[0.],[0.],[0.],[0.]
51,104,[0.],[0.],[0.],[0.]
52,104,[0.],[0.],[0.],[0.]
53,104,[0.],[0.],[0.],[0.]
54,104,[0.],[0.],[0.],[0.]
55,104,[0.],[0.],[0.],[0.]
56,104,[0.],[0.],[0.],[0.]
57,104,[0.],[0.],[0.],[0.]
58,104,[0.],[0.],[0.],[0.]
59,104,[0.],[0.],[0.],[0.]
60,104,[0.],[0.],[0.],[0.]
61,104,[0.],[0.],[0.],[0.]
62,104,[0.],[0.],[0.],[0.]
63,104,[0.],[0.],[0.],[0.]
64,104,[0.],[0.],[0.],[0.]
65,104,[0.],[0.],[0.],[0.]
66,104,[0.],[0.],[0.],[0.]
67,104,[0.],[0.],[0.],[0.]
68,104,[0.],[0.],[0.],[0.]
69,104,[0.],[0.],[0.],[0.]
70,104,[0.],[0.],[0.],[0.]
,,,,,
gen,nevals,avg,std,min,max
0,67,[3.70149254],[0.54676594],[2.],[4.]
1,104,[3.32835821],[0.60810593],[2.],[4.]
2,104,[2.71641791],[0.45073638],[2.],[3.]
3,104,[2.26865672],[0.47574261],[1.],[3.]
4,104,[1.68656716],[0.49501863],[0.],[2.]
5,104,[1.08955224],[0.33374149],[0.],[2.]
6,104,[0.74626866],[0.43514566],[0.],[1.]
7,104,[0.34328358],[0.47480519],[0.],[1.]
8,104,[0.],[0.],[0.],[0.]
9,104,[0.],[0.],[0.],[0.]
10,104,[0.],[0.],[0.],[0.]
11,104,[0.],[0.],[0.],[0.]
12,104,[0.],[0.],[0.],[0.]
13,104,[0.],[0.],[0.],[0.]
14,104,[0.],[0.],[0.],[0.]
15,104,[0.],[0.],[0.],[0.]
16,104,[0.],[0.],[0.],[0.]
17,104,[0.],[0.],[0.],[0.]
18,104,[0.],[0.],[0.],[0.]
19,104,[0.],[0.],[0.],[0.]
20,104,[0.],[0.],[0.],[0.]
21,104,[0.],[0.],[0.],[0.]
22,104,[0.],[0.],[0.],[0.]
23,104,[0.],[0.],[0.],[0.]
24,104,[0.],[0.],[0.],[0.]
25,104,[0.],[0.],[0.],[0.]
26,104,[0.],[0.],[0.],[0.]
27,104,[0.],[0.],[0.],[0.]
28,104,[0.],[0.],[0.],[0.]
29,104,[0.],[0.],[0.],[0.]
30,104,[0.],[0.],[0.],[0.]
31,104,[0.],[0.],[0.],[0.]
32,104,[0.],[0.],[0.],[0.]
33,104,[0.],[0.],[0.],[0.]
34,104,[0.],[0.],[0.],[0.]
35,104,[0.],[0.],[0.],[0.]
36,104,[0.],[0.],[0.],[0.]
37,104,[0.],[0.],[0.],[0.]
38,104,[0.],[0.],[0.],[0.]
39,104,[0.],[0.],[0.],[0.]
40,104,[0.],[0.],[0.],[0.]
41,104,[0.],[0.],[0.],[0.]
42,104,[0.],[0.],[0.],[0.]
43,104,[0.],[0.],[0.],[0.]
44,104,[0.],[0.],[0.],[0.]
45,104,[0.],[0.],[0.],[0.]
46,104,[0.],[0.],[0.],[0.]
47,104,[0.],[0.],[0.],[0.]
48,104,[0.],[0.],[0.],[0.]
49,104,[0.],[0.],[0.],[0.]
50,104,[0.],[0.],[0.],[0.]
51,104,[0.],[0.],[0.],[0.]
52,104,[0.],[0.],[0.],[0.]
53,104,[0.],[0.],[0.],[0.]
54,104,[0.],[0.],[0.],[0.]
55,104,[0.],[0.],[0.],[0.]
56,104,[0.],[0.],[0.],[0.]
57,104,[0.],[0.],[0.],[0.]
58,104,[0.],[0.],[0.],[0.]
59,104,[0.],[0.],[0.],[0.]
60,104,[0.],[0.],[0.],[0.]
61,104,[0.],[0.],[0.],[0.]
62,104,[0.],[0.],[0.],[0.]
63,104,[0.],[0.],[0.],[0.]
64,104,[0.],[0.],[0.],[0.]
65,104,[0.],[0.],[0.],[0.]
66,104,[0.],[0.],[0.],[0.]
67,104,[0.],[0.],[0.],[0.]
68,104,[0.],[0.],[0.],[0.]
69,104,[0.],[0.],[0.],[0.]
70,104,[0.],[0.],[0.],[0.]
,,,,,
gen,nevals,avg,std,min,max
0,67,[3.62686567],[0.59439725],[2.],[4.]
1,104,[3.04477612],[0.43820652],[2.],[4.]
2,104,[2.65671642],[0.50526301],[1.],[3.]
3,104,[2.01492537],[0.47292476],[1.],[3.]
4,104,[1.56716418],[0.49546844],[1.],[2.]
5,104,[0.94029851],[0.23693295],[0.],[1.]
6,104,[0.6119403],[0.48730829],[0.],[1.]
7,104,[0.07462687],[0.26278831],[0.],[1.]
8,104,[0.],[0.],[0.],[0.]
9,104,[0.],[0.],[0.],[0.]
10,104,[0.],[0.],[0.],[0.]
11,104,[0.],[0.],[0.],[0.]
12,104,[0.],[0.],[0.],[0.]
13,104,[0.],[0.],[0.],[0.]
14,104,[0.],[0.],[0.],[0.]
15,104,[0.],[0.],[0.],[0.]
16,104,[0.],[0.],[0.],[0.]
17,104,[0.],[0.],[0.],[0.]
18,104,[0.],[0.],[0.],[0.]
19,104,[0.],[0.],[0.],[0.]
20,104,[0.],[0.],[0.],[0.]
